3,20806.79043786012
4,12665.344048399187
5,9157.107440534399
6,7190.883708691738
7,6318.733592120451
8,5593.90474369314
9,4997.804954958219
10,4195.64694682334
11,3987.880809073153
12,3539.9036094383423
13,3321.7375197001265
14,2980.53921102083
15,2893.2398911944115
16,2607.753117243453
17,2583.8098031382087
18,2238.420578143611
19,2163.762216793929
20,2160.0225844752777
21,1967.358962674686
22,1883.2606409738935
23,1817.782483617188
24,1817.7540028286182
25,1673.7134107504476
26,1490.4141342638811
27,1533.2132062440132
28,1510.5343118611788
29,1486.8041615570971
30,1391.0392518875854
31,1307.1691995729457
32,1324.3248683548277
33,1239.6404155183523
34,1198.7932181445715
35,1159.9473389026928
36,1124.3184527005608
37,1153.2142350706222
38,1059.694656961295
39,1122.1213647741058
40,1025.3531464960295
41,1008.6745265008616
42,973.3355726317543
43,982.4287239043712
44,917.7242190906146
45,898.2802249777293
46,904.8910012075843
47,887.6121251691152
48,898.5029717592121
49,825.1853929133091
50,814.9765191437596
51,836.0102461660209
52,801.1871845810348
53,741.241125356106
54,769.0366954499333
55,714.1457237995922
56,697.5661386556466
57,736.0282839851277
58,707.411824172884
59,693.831989523355
60,676.8794228231693
61,642.7282505112976
62,679.3876656929517
63,631.5221644985743
64,639.2455006024044
65,618.1493658173302
66,610.7999287780551
67,589.1313919065406
68,618.9141127269735
69,573.0410926393795
70,586.2327875639357
71,581.3413206808387
72,566.7714590253204
73,550.4334655226653
74,564.0436463122326
75,511.9032345017724
76,545.5345050053874
77,527.6335306233367
78,515.7892466505604
79,504.39948988272175
80,494.2742593179597
81,496.4452869548672
82,490.42772533764105
83,480.4885955913986
84,482.18316811147025
85,476.35475184448586
86,456.68974359302564
87,464.84395493644564
88,463.4494799054259
89,446.66188911160015
90,443.28397638271724
91,432.0879713642462
92,427.2130570219964
93,423.05604147771
94,412.57676795172165
95,417.3099328490607
96,415.5808155262624
97,410.2664680364487
98,396.7064943432884
99,389.36774696722034
100,389.78332075354336
101,392.1223114939833
102,375.4658737016842
103,390.5397226902726
104,381.68594174879127
105,385.2883299038071
106,370.6030238685884
107,367.44918692332067
108,363.33934973241236
109,362.40585384452675
110,356.9300959981199
111,344.81163428341944
112,339.2628137793102
113,338.41611059150074
114,353.7098315384965
115,327.24926644656
116,338.42326948023924
117,329.9450084614809
118,324.1976916029187
119,325.54826737806945
120,329.34935393034203
121,329.1669144124697
122,313.30601731150125
123,324.45896450444167
124,320.8566995510718
125,302.83429742333794
126,303.1641757148657
127,307.2863807829553
128,300.9797587985305
129,294.41026238540843
130,292.75666922978104
131,290.39442794379914
132,289.2462871652086
133,287.7867244917684
134,286.2823350479562
135,287.63919427534734
136,277.78586301348474
137,275.64823521614977
138,275.2450388166659
139,276.74230448840393
140,274.34177067239654
141,280.3774593408114
142,274.3057828856086
143,264.9799414381082
144,263.01230070616504
145,272.82263900590846
146,277.4997869996201
147,249.68659751171901
148,267.2081988474895
149,249.585519077015
150,254.37193374940634
151,252.7600269447185
152,259.3411883045601
153,248.06567725885554
154,244.26641286031838
155,244.93660304456554
156,255.28267359195593
157,246.31074357082886
158,236.0478165823156
159,235.74981104038
160,240.48731046486557
161,237.84551843702513
162,229.88562307801925
163,229.21309887174448
164,235.60378034084093
165,232.0646698562771
166,225.69982401427254
167,223.22285705093242
168,222.49623026236972
169,225.11181527549195
170,223.70918653956855
171,217.16047366012043
172,218.52049091666433
173,217.6916084991499
174,214.7635990657665
175,216.52977922197752
176,210.55793301359915
177,210.23369383574598
178,206.84048600193677
179,207.62930647123414
180,207.39089055335197
181,208.4111029476228
182,207.3225577880485
183,205.8017821453336
184,203.4660937010529
185,201.57234926403333
186,194.99722617201562
187,203.7881900028709
188,196.76521640770937
189,193.13295875126857
190,198.09991097328358
191,191.69059256750785
192,189.65493226904616
193,191.64526599753816
194,190.71742018525632
195,190.49994553972383
196,189.02776133204213
197,186.36726284165874
198,184.43558683108395
199,184.47568497698535
200,185.83030969140964
201,183.3743070171505
202,181.79119482630577
203,184.2195832979037
204,179.53705439461083
205,179.01601925709696
206,177.46672010134722
207,177.3251295623854
208,174.10207139087075
209,173.79527724348569
210,178.18192868905479
211,172.2988018294525
212,175.44935898503005
213,173.31239084077342
214,170.39504452659148
215,166.85542477173436
216,174.88369113257718
217,170.71496529948774
218,166.54756439342447
219,164.86543530936
220,167.6156042642121
221,163.20662167027552
222,166.2497186277727
223,162.051894603015
224,165.06114355050886
225,160.08694171366702
226,156.28119448956082
227,158.3073072243908
228,165.0857045088794
229,160.43963980368798
230,158.4994061094538
231,157.98532419233544
232,154.79451685791366
233,157.90146610516646
234,153.59036225732982
235,153.9523352622361
236,152.5872696079358
237,150.12300113223444
238,149.33289811075454
239,154.15985397878964
240,148.99401285590295
241,148.46031724983797
242,149.62647856870527
243,148.35350513672327
244,148.52097969662717
245,145.64032954428723
246,151.18139961313736
247,148.0555139463669
248,141.52931844141142
249,146.2339622816898
250,141.5547432424257
251,141.96845280325905
252,141.52705558425714
253,139.00458446426782
254,141.72778687416758
255,141.4136227470699
256,139.36501872368322
257,139.1013172993997
258,137.99875576938592
259,139.06674863721517
260,136.12729902973348
261,137.9124291098883
262,135.7628240471341
263,136.00625054777277
264,134.90023731895783
265,134.76509718888593
266,133.84230491517
267,135.13627107960025
268,129.78321658258275
269,130.80042034442295
270,131.0418251334979
271,128.5454547832478
272,128.50546585290934
273,131.71490667413852
274,127.39661559236664
275,126.93908034847028
276,129.7293806700225
277,128.62273747722816
278,125.04737968870435
279,122.39348373874881
280,127.60703509532347
