3,30987.31837
4,25869.74772
5,22003.99233
6,16300.1606
7,15328.98779
8,12738.1973
9,11973.94813
10,10705.92756
11,8990.659085
12,7511.712749
13,7384.0766
14,6641.482566
15,6086.822492
16,5640.71717
17,5084.939595
18,5974.126189
19,4636.810313
20,4600.930924
21,4140.39093
22,4245.088927
23,3884.475768
24,3541.269101
25,3273.420443
26,3232.220639
27,3085.12532
28,3319.039051
29,3027.812573
30,2774.974035
31,2654.852443
32,2545.551077
33,2529.579964
34,2494.321453
35,2427.937717
36,2304.148347
37,2270.493568
38,2289.961788
39,2167.633205
40,2099.084256
41,2052.213683
42,1988.065672
43,1971.081879
44,1925.484236
45,1939.687084
46,1810.33429
47,1815.093147
48,1753.467649
49,1701.95739
50,1679.149958
51,1609.983412
52,1744.289178
53,1612.194547
54,1553.415112
55,1544.835246
56,1511.359736
57,1535.514249
58,1470.061399
59,1434.738774
60,1368.227234
61,1377.491387
62,1367.212756
63,1320.945202
64,1302.443881
65,1283.856134
66,1252.224507
67,1241.37315
68,1256.58569
69,1261.94049
70,1214.357234
71,1171.329738
72,1177.088865
73,1125.946464
74,1133.892454
75,1146.560211
76,1138.056182
77,1087.223632
78,1055.526984
79,1068.063291
80,1057.126194
81,1022.687369
82,1044.919578
83,1034.796335
84,987.8926238
85,975.9560203
86,1008.482709
87,949.1456136
88,952.5503497
89,976.7162659
90,957.4044567
91,912.2951432
92,910.3357525
93,893.5396939
94,940.867788
95,855.3011201
96,866.8042056
97,865.5036905
98,838.9090504
99,833.2261282
100,825.861131
101,815.3009842
102,796.3308724
103,794.7186762
104,805.0322824
105,791.7535701
106,778.7091468
107,776.5203825
108,780.3729067
109,748.8505388
110,751.835985
111,732.2549709
112,735.8433857
113,732.8143296
114,736.7159328
115,703.9734672
116,705.9165666
117,694.9827061
118,692.2320261
119,687.8507153
120,678.3132468
121,679.2130201
122,662.280611
123,685.2256485
124,663.186303
125,641.2268762
126,657.2964413
127,638.5641995
128,630.8619653
129,633.4467567
130,617.1024314
131,621.7509754
132,621.0483249
133,609.8467261
134,610.0703856
135,598.9414676
136,603.3782299
137,589.6666725
138,585.9401772
139,585.213571
140,577.4450199
141,574.7326184
142,567.8421145
143,546.0626299
144,562.585972
145,573.6513339
146,557.1171851
147,553.3305233
148,544.8787101
149,534.4987954
150,531.1924319
151,534.6143018
152,525.2104549
153,534.193631
154,530.6212839
155,517.5528254
156,507.2013432
157,505.2912302
158,511.5129078
159,498.9575637
160,507.0793449
161,493.0450757
162,494.52006
163,496.8359742
164,483.0450949
165,479.6511595
166,481.2189949
167,473.5937754
168,481.9775848
169,472.1278463
170,465.0340934
171,475.3731689
172,454.5182108
173,452.1657039
174,459.7649645
175,453.8775207
176,451.5631065
177,461.7778981
178,437.6471258
179,443.1517569
180,431.1787598
181,439.6978876
182,439.4204748
183,431.7298627
184,433.4582741
185,418.5153447
186,426.881885
187,423.626239
188,415.1455694
189,414.6242596
190,416.0466139
191,412.5657544
192,409.9018088
193,396.1246741
194,404.9772808
195,396.1317569
196,400.9829552
197,398.8925172
198,402.4296809
199,401.5307556
200,395.6176686
201,388.2520513
202,392.1096785
203,390.1648647
204,380.8417569
205,385.6934002
206,376.8978558
207,378.2016807
208,373.3614869
209,368.1436346
210,369.5140907
211,377.7231916
212,365.5775113
213,364.3459138
214,366.5670532
215,368.1323445
216,360.7141001
217,356.782022
218,358.6494784
219,360.8629578
220,351.1841929
221,349.2777117
222,352.1330346
223,347.3647132
224,351.9592673
225,344.2646522
226,346.8602089
227,344.1997127
228,337.2435622
229,337.4267809
230,337.3198338
231,347.0020836
232,330.9600383
233,334.1143864
234,330.0522449
235,328.0010679
236,331.1237655
237,323.1510815
238,316.7706447
239,328.1725369
240,329.5793364
241,321.5328366
242,325.8644803
243,315.7487102
244,314.3614542
245,314.0507781
246,318.0086944
247,309.2094367
248,314.4737647
249,310.5327318
250,305.5901637
251,311.3273633
252,302.804071
253,302.2868125
254,308.6219767
255,303.3145156
256,304.9613109
257,301.3423772
258,297.963174
259,296.7342647
260,295.0417902
261,293.5425716
262,293.009623
263,292.5798817
264,292.0124448
265,289.1943868
266,291.0873004
267,287.1466115
268,291.1254478
269,287.4925124
270,283.824265
271,283.2784012
272,284.1404799
273,279.5029426
274,284.2397377
275,277.7814605
276,277.1124283
277,278.8923472
278,276.9840433
279,273.2081444
280,272.4677325
281,277.8958551
282,270.6117488
283,275.5123691
284,273.8624741
285,269.4589913
286,272.6234207
287,264.906761
288,266.3260589
289,260.8547214
290,262.3606997
291,261.9200731
292,263.4788933
293,263.7767234
294,259.6366297
295,259.5214343
296,255.1807192
297,257.5550827
298,256.6242888
299,256.1032147
300,254.8895911
