40.767831206521464,-73.90934096206878
40.72076923874637,-73.99865679044414
40.773803995202236,-73.96256506390179
40.74345472611249,-74.00537357980225
40.64271085828484,-73.78906810984132
40.77379137137322,-73.8737506301135
40.766899610194315,-73.98507065827906
40.6812428705124,-73.99849349251919
40.732936633104416,-73.97945874942637
40.84377903634102,-73.94061068092084
40.78560228339275,-73.9784914639464
40.74329422209873,-73.98663547825856
40.74979210640794,-74.0042251469882
40.70682476799554,-74.0068356425778
40.70055893716855,-73.9272043060332
40.757939606552725,-73.97121888345923
40.64695121142032,-73.78948684595835
40.707432369923744,-73.81832235167411
40.714256030826796,-73.9589562408558
40.76116132626682,-74.00017117034147
40.80778022664844,-73.96301120134817
40.721274454361726,-74.00930188605581
40.74578362589791,-73.97332255947087
40.748292242262565,-73.98367679055663
40.774424362071834,-73.95637686072985
40.728840618920415,-73.731274695685
40.73247459247343,-74.00110701428575
40.76301338115157,-73.96871549519679
40.66089711480419,-73.95676235449167
40.72390415616087,-73.98662268552216
40.729375766736474,-73.84247790507132
40.726792856790894,-74.05776093595253
40.77389074605923,-73.98095853442489
40.809357726959924,-73.9405977589622
40.713405928669225,-74.01487267034153
40.74449870388764,-73.95161854074186
40.75036702645151,-73.99272580078892
40.74386366427867,-73.98159519737288
40.79514753225311,-73.97175242442134
40.691716385546634,-73.96746677570458
40.62596418577597,-74.02318405809878
40.74472188289315,-73.90320586289172
40.75795860127306,-73.96437398466873
40.69902288757731,-74.17901082465455
40.78606177705568,-73.95272224205782
40.73288060226214,-73.99111751319067
40.714129310368634,-74.00811111844598
40.742127864110685,-73.79572358513816
40.74943249754878,-73.97724724246244
40.72051565511787,-74.00426147163428
40.761024032487285,-73.98471219478782
40.73895291307298,-74.00162670161268
40.724175630435646,-73.95298043691055
40.76117658497192,-73.99486809335785
40.727189228662986,-73.9973348387262
40.876082099055,-73.83666567462528
40.74395906450927,-73.92124392984304
40.85334457648353,-74.12020466537007
40.75870221353383,-73.9309047816642
40.62602906646551,-73.96937944312627
40.61295825626847,-73.91889013281234
40.765954387791346,-73.99418099471806
40.77584446440822,-73.9467052969005
40.65933678889752,-73.99476492630207
40.75829136531837,-73.97708497535491
40.76704234106632,-73.95404550189548
40.70111315220996,-73.98983524521616
40.73773989098946,-73.98344792245878
40.764388832200915,-73.97663312899802
40.75419460090831,-73.97431220923859
40.64566812574546,-73.78053355016131
40.77648946147613,-73.9872780273302
40.78000259645291,-73.9808100425107
40.82723477356863,-73.94820105437181
40.78097961305549,-73.94879496003541
40.772127925742765,-73.95108309052925
40.6582393051656,-73.79938208648177
40.75180252587517,-73.93937293303166
40.74984770588913,-73.98811295856127
40.76149457811802,-73.98883674471696
40.77897005624138,-73.96066817041294
40.6773966427137,-73.9678939981277
40.782440188818974,-73.97316396526391
40.768539430594686,-73.98216522861318
40.737097396093596,-73.99550281617044
40.75656041065771,-73.99079047190715
40.769662159359285,-74.03326288881688
40.82133562847779,-73.92482326012134
40.742263246752394,-73.99820429335176
40.763350807994556,-73.96469146397418
40.754990367142106,-73.96771431706068
40.69269619508268,-73.99300062695349
40.77260985400584,-73.92006967933489
40.726290044592346,-73.9923321741711
40.75296229264851,-73.97907381334926
40.739677358536284,-74.00658336574548
40.67389116572828,-73.92049431665573
40.7968650826829,-73.93828299940384
40.755300955473906,-73.99813337136403
40.76966887310245,-73.98933455283347
40.791511827983,-73.9669695118212
40.721857148194246,-73.99441610110249
40.66872931324449,-73.86659891545249
40.705117079960225,-74.0134467769515
40.7386065483966,-73.98926678545857
40.86974180547433,-73.90034822197237
40.731889633573424,-73.8668973418396
40.75600448529597,-73.98476476156499
40.77856338031329,-73.95446747085917
40.816079204227606,-73.9571497977144
40.75069844077088,-73.97156623405898
40.79883551838388,-73.96132565567827
40.765425505862936,-73.98022376418173
40.78926976549778,-73.97438517809883
40.58790532564684,-74.16500053548948
40.726867017748724,-74.00374299086658
40.7696219448896,-73.86364186754744
40.73068496798476,-73.98637386329355
40.76207106674746,-73.98037757529902
40.8016764256366,-73.96766160824384
40.687123158657606,-73.98968861532794
40.74681418012195,-73.99909716127652
40.833408585862905,-73.86364446679748
40.80537884428599,-73.95409977073558
40.76400629975985,-73.92413161002807
40.715999386308795,-73.99366156643532
40.681822459563584,-73.80562588203243
40.68605051813042,-73.95121764379907
40.862589905554486,-73.92718848134498
40.7629310478654,-73.97314061623655
40.67221548609755,-73.98414270404776
40.74268480836436,-73.97713944871317
40.6835824514527,-73.97792280514182
40.71090835444687,-73.94507460204532
40.76594561962316,-73.95723005733558
40.732983244345576,-74.00680686798306
40.69403873737802,-73.85051387371132
40.7705985845651,-73.95861049938223
40.71943114823973,-73.98785558709065
40.76159797049886,-73.9599811166664
40.790352428482144,-73.9482331586887
40.782861156440745,-73.9561693768501
40.76764119539901,-73.9624520880682
40.769237172605806,-73.96716673049
40.79997560196636,-73.94829804371975
40.76042389666173,-73.88854838761047
40.74405273501506,-73.9929071672932
40.69305946097673,-73.98319935669498
40.725237274362215,-73.98086736034497
40.744578254855874,-73.88577467141282
